Sum,YearEnd,Hour,WeekDay,HaveDeviceId,EuropeAsiaCountryIp,Refund
1.99,2019,10.8,4,1,0,0
14.97,2021,10.8,4,1,0,0
6.63,2021,10.8,4,1,1,0
1.38,2019,10.8,4,0,1,0
0.86,2018,10.8,4,1,1,0
8.66,2019,10.8,4,1,1,0
23.1,2017,10.8,4,1,0,0
3.46,2020,10.8,4,1,1,0
17.3,2019,10.8,4,1,1,0
52.45,2020,10.8,4,1,0,0
4.99,2018,10.8,4,1,0,0
0.75,2019,10.8,4,1,1,0
0.86,2019,10.816666666666666,4,0,1,0
0.43,2020,10.816666666666666,4,0,1,0
8.65,2019,10.816666666666666,4,0,1,0
14.99,2020,10.816666666666666,4,1,0,0
20.0,2020,10.816666666666666,4,1,0,0
1.57,2017,10.816666666666666,4,0,1,0
8.65,2017,10.816666666666666,4,1,1,0
1.27,2017,10.816666666666666,4,0,1,0
4.99,2018,10.816666666666666,4,1,0,0
8.3,2019,10.816666666666666,4,0,1,0
2.42,2017,10.816666666666666,4,1,1,0
16.96,2019,10.816666666666666,4,1,1,0
9.99,2020,10.816666666666666,4,1,0,0
30.0,2019,10.816666666666666,4,1,0,0
0.86,2017,10.816666666666666,4,1,1,0
4.99,2017,10.816666666666666,4,1,0,0
6.9,2017,10.816666666666666,4,1,1,0
9.6,2018,10.816666666666666,4,1,1,0
1.73,2019,10.833333333333334,4,0,1,0
4.99,2020,10.833333333333334,4,1,0,0
1.22,2021,10.833333333333334,4,0,1,0
33.33,2020,10.833333333333334,4,1,1,0
1.81,2019,10.833333333333334,4,0,1,0
39.99,2020,10.833333333333334,4,1,0,0
10.49,2020,10.833333333333334,4,1,0,0
1.73,2019,10.833333333333334,4,1,1,0
63.48,2018,10.833333333333334,4,1,1,0
3.03,2018,10.833333333333334,4,1,1,0
2.42,2019,10.833333333333334,4,1,1,0
2.04,2019,10.833333333333334,4,1,1,0
8.65,2020,10.833333333333334,4,1,1,0
1.81,2017,10.833333333333334,4,1,1,0
6.92,2020,10.833333333333334,4,1,1,0
1.73,2020,10.833333333333334,4,1,1,0
34.61,2018,10.833333333333334,4,1,1,0
1.73,2020,10.833333333333334,4,1,1,0
3.46,2019,10.833333333333334,4,1,1,0
8.34,2018,10.833333333333334,4,1,1,0
4.99,2020,10.85,4,1,0,0
4.99,2020,10.85,4,1,0,0
4.99,2018,10.85,4,1,0,0
4.15,2020,10.85,4,0,1,0
2.54,2021,10.85,4,1,1,0
1.81,2020,10.85,4,0,1,0
52.5,2018,10.85,4,1,0,0
4.87,2020,10.85,4,0,1,0
29.94,2020,10.85,4,1,0,0
2.16,2019,10.85,4,1,1,0
4.58,2020,10.85,4,1,1,0
17.3,2021,10.85,4,0,1,0
0.18,2019,10.85,4,0,1,0
19.99,2019,10.85,4,1,0,0
4.99,2020,10.85,4,1,0,0
4.99,2018,10.85,4,1,0,0
0.62,2019,10.866666666666667,4,0,1,0
12.97,2019,10.866666666666667,4,1,1,0
4.32,2018,10.866666666666667,4,1,1,0
6.9,2019,10.866666666666667,4,1,1,0
1.11,2020,10.866666666666667,4,0,1,0
1.47,2018,10.866666666666667,4,1,1,0
0.09,2017,10.866666666666667,4,0,1,0
9.86,2018,10.866666666666667,4,1,1,0
7.99,2018,10.866666666666667,4,0,0,0
0.51,2019,10.866666666666667,4,1,1,0
4.99,2020,10.866666666666667,4,1,0,0
0.17,2018,10.866666666666667,4,0,1,0
19.99,2021,10.883333333333333,4,1,1,0
43.26,2019,10.883333333333333,4,1,1,0
0.17,2017,10.883333333333333,4,0,1,0
4.59,2020,10.883333333333333,4,1,1,0
0.18,2020,10.883333333333333,4,0,1,0
5.27,2019,10.883333333333333,4,1,0,0
4.99,2020,10.883333333333333,4,1,0,0
3.46,2019,10.883333333333333,4,1,1,0
0.9,2020,10.883333333333333,4,0,1,0
8.65,2018,10.883333333333333,4,1,1,0
50.0,2017,10.883333333333333,4,1,0,0
6.84,2021,10.883333333333333,4,1,1,0
17.3,2021,10.9,4,0,1,0
3.46,2019,10.9,4,1,1,0
1.73,2017,10.9,4,1,1,0
50.0,2018,10.9,4,1,0,0
23.78,2018,10.9,4,1,1,0
34.59,2018,10.9,4,1,1,0
9.19,2019,10.9,4,0,1,0
1.73,2019,10.916666666666666,4,0,1,0
0.67,2018,10.916666666666666,4,0,1,0
0.8,2018,10.916666666666666,4,1,0,0
18.24,2017,10.916666666666666,4,0,1,0
29.99,2018,10.916666666666666,4,1,0,1
73.78,2018,10.916666666666666,4,1,1,0
4.45,2022,10.916666666666666,4,1,1,0
5.17,2017,10.916666666666666,4,1,1,0
12.98,2019,10.916666666666666,4,1,1,0
2.59,2019,10.916666666666666,4,1,1,0
12.97,2017,10.916666666666666,4,1,1,0
17.84,2018,10.916666666666666,4,1,1,0
10.09,2019,10.916666666666666,4,1,1,0
8.65,2019,10.916666666666666,4,0,1,0
2.04,2017,10.916666666666666,4,1,1,0
4.45,2022,10.916666666666666,4,1,1,0
4.99,2019,10.916666666666666,4,1,0,0
5.04,2017,10.916666666666666,4,0,1,0
7.99,2019,10.933333333333334,4,1,0,0
43.25,2019,10.933333333333334,4,1,1,0
8.89,2022,10.933333333333334,4,1,1,0
47.84,2018,10.933333333333334,4,1,1,0
0.86,2019,10.933333333333334,4,1,1,0
5.19,2019,10.933333333333334,4,1,1,0
7.99,2021,10.933333333333334,4,1,0,0
20.99,2017,10.933333333333334,4,0,0,0
100.0,2019,10.95,4,1,0,0
0.86,2019,10.95,4,0,1,0
29.99,2020,10.95,4,1,0,0
0.86,2017,10.95,4,1,1,0
0.62,2019,10.95,4,1,1,0
2.42,2017,10.95,4,1,1,0
0.86,2017,10.95,4,1,1,0
4.99,2022,10.95,4,1,1,0
7.99,2021,10.95,4,1,0,0
6.63,2018,10.95,4,1,1,0
7.5,2019,10.95,4,0,1,0
0.86,2019,10.95,4,1,1,0
19.46,2017,10.95,4,1,0,1
25.96,2018,10.95,4,1,1,0
43.26,2018,10.95,4,1,1,0
9.08,2017,10.95,4,0,1,0
1.5,2019,10.966666666666667,4,1,1,0
0.86,2018,10.966666666666667,4,1,1,0
39.99,2021,10.966666666666667,4,1,0,0
4.99,2021,10.966666666666667,4,1,1,0
3.46,2018,10.966666666666667,4,1,1,0
1.73,2019,10.966666666666667,4,1,1,0
30.0,2018,10.966666666666667,4,0,1,0
4.99,2022,10.966666666666667,4,1,1,0
2.51,2019,10.966666666666667,4,1,1,0
1.69,2022,10.966666666666667,4,0,1,0
19.99,2018,10.966666666666667,4,1,0,0
2.04,2017,10.966666666666667,4,1,1,0
39.99,2025,10.966666666666667,4,1,0,0
15.0,2019,10.983333333333333,4,1,0,0
2.78,2019,10.983333333333333,4,0,1,0
18.24,2017,10.983333333333333,4,0,1,0
1.73,2018,10.983333333333333,4,0,1,0
199.99,2018,10.983333333333333,4,1,0,0
1.73,2019,10.983333333333333,4,0,1,0
14.99,2019,10.983333333333333,4,1,0,0
1.47,2021,10.983333333333333,4,1,1,0
8.65,2018,10.983333333333333,4,1,1,0
0.86,2019,10.983333333333333,4,0,0,0
6.92,2019,10.983333333333333,4,1,1,0
0.17,2017,11.0,4,0,1,0
3.35,2020,11.0,4,1,1,0
0.9,2019,11.0,4,0,1,0
14.99,2019,11.0,4,1,0,0
17.3,2019,11.0,4,0,1,0
8.3,2018,11.0,4,0,1,0
1.81,2017,11.0,4,0,1,0
4.99,2019,11.0,4,1,0,0
48.44,2019,11.0,4,1,1,0
0.86,2017,11.0,4,1,1,0
50.0,2020,11.0,4,1,0,0
3.46,2018,11.0,4,1,1,0
19.98,2017,11.0,4,1,0,0
199.99,2018,11.0,4,1,1,0
0.17,2017,11.0,4,0,1,0
52.89,2017,11.0,4,1,1,0
21.16,2017,11.016666666666667,4,0,1,0
5.17,2019,11.016666666666667,4,1,1,0
12.98,2018,11.016666666666667,4,1,1,0
9.99,2019,11.016666666666667,4,1,0,0
10.37,2019,11.016666666666667,4,1,1,0
21.0,2019,11.016666666666667,4,1,1,0
1.11,2017,11.016666666666667,4,0,1,0
3.46,2019,11.016666666666667,4,1,1,0
0.86,2019,11.016666666666667,4,1,1,0
9.83,2020,11.016666666666667,4,1,1,0
15.86,2017,11.016666666666667,4,1,1,0
4.99,2020,11.016666666666667,4,1,0,0
4.99,2018,11.016666666666667,4,1,0,0
199.99,2018,11.016666666666667,4,1,1,0
29.99,2020,11.016666666666667,4,1,0,0
19.99,2019,11.016666666666667,4,1,0,0
69.23,2017,11.016666666666667,4,1,1,0
99.99,2019,11.016666666666667,4,1,0,0
5.0,2017,11.016666666666667,4,1,1,0
1.73,2018,11.033333333333333,4,0,1,0
1.73,2019,11.033333333333333,4,1,1,0
18.24,2017,11.033333333333333,4,0,1,0
0.84,2017,11.033333333333333,4,1,1,0
0.18,2017,11.033333333333333,4,0,1,0
1.73,2019,11.033333333333333,4,0,1,0
5.25,2019,11.033333333333333,4,1,0,0
1.0,2022,11.033333333333333,4,1,1,0
9.99,2020,11.033333333333333,4,1,0,0
2.54,2019,11.033333333333333,4,1,1,0
1.73,2018,11.033333333333333,4,0,1,0
30.38,2019,11.033333333333333,4,1,1,0
0.86,2018,11.033333333333333,4,0,1,0
20.06,2018,11.05,4,1,1,0
9.99,2018,11.05,4,1,0,0
13.22,2020,11.05,4,0,1,0
4.99,2019,11.05,4,1,1,0
59.99,2019,11.05,4,1,0,0
7.75,2018,11.05,4,1,1,0
9.99,2020,11.05,4,1,0,0
0.59,2017,11.05,4,0,1,0
10.37,2017,11.05,4,1,1,0
29.94,2018,11.05,4,1,0,0
12.98,2019,11.05,4,1,1,0
0.17,2017,11.05,4,0,1,0
8.65,2018,11.05,4,0,1,0
3.06,2019,11.05,4,1,1,0
6.04,2018,11.05,4,1,1,0
2.0,2018,11.066666666666666,4,1,1,0
35.0,2020,11.066666666666666,4,1,1,0
58.64,2019,11.066666666666666,4,0,1,0
2.42,2017,11.066666666666666,4,1,1,0
3.46,2019,11.066666666666666,4,0,1,0
8.65,2018,11.066666666666666,4,1,1,0
0.86,2017,11.066666666666666,4,1,1,0
42.0,2018,11.066666666666666,4,1,0,0
65.37,2017,11.066666666666666,4,1,1,0
0.86,2017,11.066666666666666,4,1,1,0
10.49,2021,11.066666666666666,4,1,1,0
1.73,2019,11.066666666666666,4,0,1,0
7.99,2020,11.066666666666666,4,1,0,0
1.47,2019,11.066666666666666,4,1,1,0
16.96,2018,11.066666666666666,4,1,1,0
3.09,2017,11.066666666666666,4,0,1,0
39.99,2019,11.083333333333334,4,1,0,0
25.09,2019,11.083333333333334,4,1,1,0
1.73,2021,11.083333333333334,4,1,1,0
34.99,2020,11.083333333333334,4,1,0,0
13.84,2019,11.083333333333334,4,1,1,0
27.67,2021,11.083333333333334,4,1,1,0
11.41,2017,11.083333333333334,4,0,1,0
17.3,2018,11.083333333333334,4,0,1,0
0.36,2019,11.083333333333334,4,0,1,0
13.84,2019,11.083333333333334,4,1,1,0
40.0,2020,11.083333333333334,4,1,0,0
19.99,2019,11.083333333333334,4,1,0,0
6.12,2018,11.083333333333334,4,1,1,0
1.73,2021,11.083333333333334,4,1,1,0
49.99,2020,11.1,4,1,0,0
6.36,2018,11.1,4,1,1,0
0.86,2019,11.1,4,1,1,0
20.25,2018,11.1,4,1,1,0
2.54,2019,11.1,4,1,1,0
25.09,2018,11.1,4,1,1,0
0.18,2017,11.1,4,0,1,0
1.73,2019,11.1,4,0,1,0
4.99,2019,11.1,4,1,1,0
20.76,2017,11.1,4,0,1,0
25.09,2019,11.1,4,1,1,0
49.99,2018,11.116666666666667,4,1,0,0
36.39,2017,11.116666666666667,4,1,1,0
0.34,2019,11.116666666666667,4,0,0,0
113.47,2020,11.116666666666667,4,1,0,0
4.99,2019,11.116666666666667,4,1,0,0
7.99,2018,11.116666666666667,4,1,0,0
2.42,2018,11.116666666666667,4,1,1,0
8.48,2018,11.116666666666667,4,1,1,0
18.17,2020,11.116666666666667,4,0,1,0
5.17,2019,11.116666666666667,4,1,1,0
0.45,2019,11.116666666666667,4,1,1,0
36.47,2018,11.116666666666667,4,1,0,0
17.3,2018,11.116666666666667,4,1,1,0
1.81,2018,11.116666666666667,4,0,1,0
1.73,2018,11.116666666666667,4,0,1,0
0.91,2019,11.133333333333333,4,0,1,0
100.0,2018,11.133333333333333,4,0,1,0
4.99,2024,11.133333333333333,4,1,1,0
25.96,2017,11.133333333333333,4,1,1,0
0.17,2019,11.133333333333333,4,0,1,0
99.99,2017,11.133333333333333,4,1,1,0
99.99,2019,11.133333333333333,4,0,0,0
4.99,2022,11.133333333333333,4,1,1,0
10.6,2019,11.133333333333333,4,0,1,0
65.29,2024,11.133333333333333,4,1,0,0
39.99,2020,11.133333333333333,4,1,0,0
1.73,2021,11.133333333333333,4,1,1,0
10.09,2019,11.133333333333333,4,1,1,0
0.34,2018,11.133333333333333,4,0,1,0
21.2,2020,11.15,4,1,1,0
14.99,2018,11.15,4,1,0,0
15.43,2019,11.15,4,1,1,0
34.99,2019,11.15,4,1,0,0
2.59,2019,11.15,4,1,1,0
8.65,2017,11.15,4,1,1,0
4.99,2020,11.15,4,1,0,0
15.0,2020,11.15,4,1,0,0
27.67,2019,11.15,4,1,1,0
2.04,2019,11.15,4,1,1,0
6.92,2017,11.15,4,1,1,0
14.97,2019,11.166666666666666,4,0,0,0
19.95,2020,11.166666666666666,4,1,0,0
3.46,2018,11.166666666666666,4,1,1,0
2.59,2020,11.166666666666666,4,1,1,0
0.3,2017,11.166666666666666,4,0,0,0
12.97,2018,11.166666666666666,4,1,1,0
3.46,2019,11.166666666666666,4,1,1,0
10.49,2017,11.166666666666666,4,1,1,0
0.86,2020,11.166666666666666,4,0,1,0
6.24,2017,11.166666666666666,4,1,1,0
2.57,2019,11.166666666666666,4,1,1,0
4.09,2018,11.166666666666666,4,0,1,0
9.09,2018,11.183333333333334,4,1,1,0
29.71,2018,11.183333333333334,4,1,1,0
10.36,2017,11.183333333333334,4,1,1,0
1.71,2019,11.183333333333334,4,0,1,0
5.19,2019,11.183333333333334,4,0,1,0
14.99,2020,11.183333333333334,4,1,0,0
9.99,2024,11.183333333333334,4,1,0,0
0.25,2018,11.183333333333334,4,0,1,0
6.32,2019,11.966666666666667,4,1,1,1
29.99,2017,12.566666666666666,4,1,0,1
19.46,2017,12.6,4,1,0,1
26.96,2021,17.733333333333334,4,0,0,1
29.99,2020,19.416666666666668,4,1,0,1
47.65,2020,19.916666666666668,4,0,1,1
47.65,2020,19.95,4,0,1,1
47.65,2020,20.0,4,0,1,1
47.65,2020,20.033333333333335,4,0,1,1
47.65,2020,20.083333333333332,4,0,1,1
47.65,2020,20.133333333333333,4,0,1,1
47.65,2020,20.166666666666668,4,0,1,1
24.95,2021,20.433333333333334,4,1,0,1
34.99,2020,22.116666666666667,4,1,0,1
99.99,2018,23.133333333333333,4,1,0,1
4.96,2018,1.0833333333333333,5,1,0,1
4.96,2019,3.5166666666666666,5,1,0,1
9.94,2019,5.25,5,1,0,1
9.94,2019,6.116666666666666,5,1,0,1
64.29,2021,6.716666666666667,5,1,0,1
26.4,2018,9.55,5,1,1,1
105.61,2018,9.566666666666666,5,1,1,1
19.46,2017,11.6,5,1,0,1
19.46,2017,12.116666666666667,5,1,0,1
29.99,2018,14.233333333333333,5,1,0,1
19.46,2018,14.266666666666667,5,1,0,1
19.46,2018,14.55,5,1,0,1
69.0,2017,15.983333333333333,5,1,0,1
99.99,2020,18.116666666666667,5,1,0,1
11.19,2021,20.983333333333334,5,1,0,1
105.61,2018,21.383333333333333,5,1,1,1
60.01,2021,21.7,5,0,0,1
104.99,2021,23.683333333333334,5,1,0,1
29.99,2021,2.6833333333333336,6,1,0,1
19.99,2020,3.6333333333333333,6,1,0,1
19.99,2018,6.2,6,1,0,1
4.99,2021,6.9,6,1,0,1
19.99,2018,8.516666666666667,6,1,0,1
29.99,2017,9.2,6,1,0,1
19.46,2017,9.266666666666667,6,1,0,1
29.99,2018,9.95,6,1,0,1
9.94,2021,11.883333333333333,6,1,0,1
19.99,2020,14.05,6,1,0,1
29.99,2017,14.316666666666666,6,1,0,1
19.46,2017,14.333333333333334,6,1,0,1
2.09,2020,14.65,6,1,0,1
110.89,2020,17.933333333333334,6,1,0,1
99.99,2018,18.45,6,1,0,1
20.99,2021,19.866666666666667,6,1,0,1
52.49,2021,19.933333333333334,6,1,0,1
5.94,2019,20.333333333333332,6,1,1,1
14.97,2022,22.0,6,1,1,1
16.03,2022,22.016666666666666,6,1,0,1
21.5,2022,22.316666666666666,6,1,0,1
99.99,2020,1.6666666666666665,0,0,0,1
5.75,2018,1.9666666666666668,0,1,0,1
5.75,2018,2.1333333333333333,0,1,0,1
70.02,2019,2.216666666666667,0,1,1,1
16.11,2017,2.55,0,1,0,1
5.75,2017,2.7666666666666666,0,1,0,1
19.99,2018,5.916666666666667,0,1,0,1
64.4,2017,6.3,0,1,0,1
4.99,2020,7.833333333333333,0,0,0,1
99.99,2018,8.216666666666667,0,1,0,1
4.99,2019,8.383333333333333,0,1,1,1
19.99,2020,10.016666666666667,0,1,0,1
95.83,2017,13.533333333333333,0,1,0,1
29.99,2017,14.316666666666666,0,1,0,1
29.99,2017,14.483333333333333,0,1,0,1
29.95,2018,14.566666666666666,0,1,0,1
14.97,2019,14.7,0,1,1,1
99.99,2020,15.5,0,0,0,1
5.75,2021,18.25,0,1,0,1
5.75,2021,18.383333333333333,0,1,0,1
49.99,2018,19.333333333333332,0,1,0,1
31.5,2020,23.3,0,1,0,1
31.5,2020,23.366666666666667,0,1,0,1
31.5,2020,23.433333333333334,0,1,0,1
31.5,2020,23.65,0,1,0,1
12.66,2019,1.8,1,1,1,1
9.94,2019,1.8833333333333333,1,1,0,1
9.94,2019,1.9333333333333333,1,1,0,1
19.99,2018,2.466666666666667,1,1,0,1
9.99,2018,2.4833333333333334,1,1,0,1
24.95,2019,5.95,1,1,0,1
99.99,2018,8.566666666666666,1,1,0,1
14.97,2020,9.733333333333333,1,1,0,1
29.99,2018,10.833333333333334,1,1,0,1
29.99,2017,13.4,1,1,0,1
29.99,2017,13.65,1,1,0,1
29.95,2017,13.683333333333334,1,1,0,1
5.99,2020,13.683333333333334,1,1,1,1
29.99,2017,13.766666666666667,1,1,0,1
110.09,2021,15.95,1,0,0,1
17.84,2018,16.883333333333333,1,0,0,1
16.99,2020,19.533333333333335,1,0,0,1
21.0,2020,21.2,1,1,0,1
26.47,2021,22.716666666666665,1,1,1,1
6.33,2019,22.733333333333334,1,1,1,1
105.89,2021,22.733333333333334,1,1,1,1
6.33,2019,23.033333333333335,1,1,1,1
12.02,2021,23.233333333333334,1,1,0,1
1.54,2024,3.1166666666666667,2,0,0,1
9.95,2021,4.816666666666666,2,1,0,1
4.99,2018,5.35,2,1,0,1
12.86,2020,5.883333333333333,2,1,0,1
16.07,2021,6.8,2,1,0,1
16.07,2021,7.0,2,1,0,1
25.72,2021,7.116666666666666,2,1,0,1
29.94,2020,7.233333333333333,2,1,0,1
9.99,2021,7.816666666666666,2,1,0,1
51.45,2017,8.116666666666667,2,1,0,1
64.29,2017,8.183333333333334,2,1,0,1
51.45,2020,8.8,2,1,0,1
45.02,2020,8.833333333333334,2,1,0,1
48.24,2024,9.116666666666667,2,1,0,1
99.99,2018,9.133333333333333,2,1,0,1
51.45,2024,9.2,2,1,0,1
12.86,2020,9.216666666666667,2,1,0,1
4.99,2018,9.25,2,1,0,1
64.32,2024,9.266666666666667,2,1,0,1
41.8,2020,9.283333333333333,2,1,0,1
64.29,2024,9.316666666666666,2,1,0,1
38.59,2024,9.383333333333333,2,1,0,1
51.45,2017,9.45,2,1,0,1
51.45,2020,9.45,2,1,0,1
51.13,2020,9.5,2,1,0,1
54.67,2020,9.55,2,1,0,1
16.07,2017,9.566666666666666,2,1,0,1
26.48,2021,11.583333333333334,2,1,1,1
29.99,2017,14.616666666666667,2,1,0,1
29.99,2017,15.7,2,1,0,1
29.99,2017,15.783333333333333,2,1,0,1
29.99,2018,16.9,2,1,0,1
13.79,2022,19.566666666666666,2,1,0,1
5.76,2024,21.916666666666668,2,1,0,1
5.76,2024,21.983333333333334,2,1,0,1
5.76,2024,22.133333333333333,2,1,0,1
1.54,2024,22.383333333333333,2,0,0,1
64.29,2017,22.866666666666667,2,1,0,1
64.32,2022,22.983333333333334,2,1,0,1
57.82,2017,23.083333333333332,2,1,0,1
64.32,2022,23.6,2,1,0,1
12.86,2017,0.18333333333333332,3,1,0,1
9.94,2019,0.2833333333333333,3,1,0,1
9.94,2019,0.9833333333333333,3,1,0,1
19.99,2020,2.5666666666666664,3,1,0,1
9.94,2019,3.1,3,1,0,1
49.77,2021,4.95,3,1,0,1
99.99,2020,5.3,3,1,0,1
99.99,2020,5.316666666666666,3,1,0,1
99.99,2020,5.366666666666666,3,1,0,1
4.99,2024,6.816666666666666,3,1,0,1
55.34,2024,7.483333333333333,3,1,0,1
19.9,2019,8.75,3,1,0,1
1.99,2018,9.3,3,1,0,1
4.99,2018,9.383333333333333,3,0,0,1
4.99,2018,9.45,3,0,0,1
64.31,2021,11.366666666666667,3,1,0,1
29.99,2020,11.4,3,1,0,1
48.23,2021,11.416666666666666,3,1,0,1
64.31,2021,11.466666666666667,3,1,0,1
105.42,2021,11.716666666666667,3,1,1,1
29.99,2017,14.55,3,1,0,1
29.99,2018,15.0,3,1,0,1
29.99,2018,17.033333333333335,3,1,0,1
29.99,2018,18.416666666666668,3,1,0,1
29.99,2017,19.433333333333334,3,1,0,1
34.99,2019,21.95,3,0,0,1
55.34,2020,22.3,3,1,1,1
55.34,2020,22.483333333333334,3,1,1,1
55.34,2020,22.566666666666666,3,1,1,1
7.99,2017,23.75,3,1,0,1
7.99,2017,23.833333333333332,3,1,0,1
7.99,2017,23.933333333333334,3,1,0,1
3.99,2018,0.43333333333333335,4,0,0,1
4.99,2020,0.5,4,1,1,1
2.99,2018,0.7333333333333333,4,0,0,1
114.21,2019,0.8166666666666667,4,1,0,1
41.25,2019,0.8833333333333333,4,1,0,1
72.95,2019,1.0,4,1,0,1
104.72,2019,1.0333333333333334,4,1,0,1
104.72,2019,1.0833333333333333,4,1,0,1
44.42,2019,1.1333333333333333,4,1,0,1
50.45,2019,1.15,4,1,0,1
1.52,2024,1.7166666666666668,4,0,0,1
24.99,2020,3.0166666666666666,4,1,0,1
2.63,2019,3.65,4,1,0,1
4.99,2024,6.633333333333333,4,1,0,1
14.97,2024,6.75,4,1,0,1
4.99,2019,11.416666666666666,4,1,1,1
4.99,2019,11.466666666666667,4,1,1,1
29.95,2017,15.7,4,1,0,1
4.99,2019,16.016666666666666,4,1,1,1
29.95,2017,16.366666666666667,4,1,0,1
4.99,2019,16.55,4,1,1,1
21.23,2023,16.95,4,1,0,1
4.99,2018,17.083333333333332,4,1,0,1
29.99,2020,17.883333333333333,4,1,0,1
4.18,2019,19.966666666666665,4,1,0,1
99.99,2020,23.35,4,1,0,1
17.97,2018,23.533333333333335,4,1,0,1
49.99,2018,23.533333333333335,4,1,0,1
9.95,2021,1.9833333333333334,5,1,0,1
26.61,2021,2.65,5,0,0,1
9.98,2024,5.75,5,1,0,1
50.68,2020,5.916666666666667,5,1,0,1
39.93,2024,5.966666666666667,5,1,0,1
63.35,2020,6.0,5,1,0,1
50.0,2021,7.233333333333333,5,0,0,1
99.98,2018,7.5,5,1,0,1
99.98,2018,7.666666666666667,5,1,0,1
23.76,2021,9.283333333333333,5,1,0,1
29.99,2017,9.483333333333333,5,1,0,1
4.99,2019,10.383333333333333,5,1,0,1
20.0,2020,11.616666666666667,5,1,0,1
57.95,2024,13.933333333333334,5,1,1,1
29.99,2017,14.55,5,1,0,1
29.95,2017,14.583333333333334,5,1,0,1
15.84,2024,16.666666666666668,5,1,0,1
100.0,2022,17.316666666666666,5,1,1,1
100.0,2019,17.75,5,1,1,1
3.8,2024,17.75,5,0,0,1
100.0,2022,18.0,5,0,1,1
100.0,2019,18.05,5,1,1,1
100.0,2019,18.116666666666667,5,1,1,1
100.0,2020,18.316666666666666,5,0,1,1
100.0,2018,18.416666666666668,5,1,1,1
44.95,2021,18.95,5,1,0,1
4.99,2024,19.35,5,1,0,1
4.99,2024,21.116666666666667,5,1,0,1
99.98,2018,22.216666666666665,5,1,0,1
34.99,2020,22.716666666666665,5,0,0,1
34.99,2020,22.933333333333334,5,0,0,1
34.99,2019,23.016666666666666,5,0,0,1
34.99,2020,23.266666666666666,5,0,0,1
34.99,2020,23.333333333333332,5,1,0,1
34.99,2019,23.433333333333334,5,0,0,1
4.99,2024,23.683333333333334,5,1,0,1
49.03,2019,0.1,6,1,0,1
99.99,2019,0.15,6,1,0,1
4.99,2020,1.6333333333333333,6,1,1,1
62.15,2023,1.7166666666666668,6,1,0,1
29.94,2017,1.8333333333333335,6,1,0,1
39.44,2023,2.7,6,1,0,1
18.15,2017,3.283333333333333,6,1,1,1
4.18,2019,4.233333333333333,6,1,0,1
63.35,2019,5.3,6,1,0,1
63.35,2019,5.383333333333334,6,1,0,1
1.95,2021,7.233333333333333,6,1,0,1
1.95,2021,7.566666666666666,6,1,0,1
84.99,2018,7.683333333333334,6,0,0,1
51.76,2018,8.316666666666666,6,1,0,1
50.68,2022,9.033333333333333,6,1,0,1
100.0,2018,11.466666666666667,6,1,0,1
100.0,2018,11.483333333333333,6,1,0,1
4.99,2018,11.5,6,1,1,1
23.76,2022,12.133333333333333,6,1,0,1
20.99,2022,13.666666666666666,6,1,0,1
5.52,2019,13.683333333333334,6,1,0,1
29.99,2018,13.75,6,1,0,1
29.95,2018,13.833333333333334,6,1,0,1
5.52,2019,14.216666666666667,6,1,0,1
100.0,2020,14.316666666666666,6,1,1,1
100.0,2020,14.333333333333334,6,1,1,1
29.99,2017,14.383333333333333,6,1,0,1
100.0,2022,16.783333333333335,6,1,1,1
100.0,2020,17.083333333333332,6,1,1,1
29.99,2018,19.366666666666667,6,1,0,1
29.95,2018,19.4,6,1,0,1
19.99,2020,20.266666666666666,6,1,0,1
13.59,2019,21.65,6,1,0,1
14.78,2021,21.733333333333334,6,1,0,1
34.99,2019,22.8,6,0,0,1
34.99,2019,23.033333333333335,6,0,0,1
10.49,2021,0.55,0,1,0,1
62.15,2021,1.55,0,1,0,1
7.95,2020,1.5666666666666667,0,0,0,1
5.99,2020,1.6333333333333333,0,0,0,1
9.99,2020,1.6666666666666665,0,0,0,1
44.38,2021,3.65,0,1,0,1
1.52,2024,4.85,0,0,0,1
29.99,2017,8.85,0,1,0,1
29.95,2017,8.966666666666667,0,1,0,1
29.99,2018,9.2,0,1,0,1
29.95,2018,9.283333333333333,0,1,0,1
29.99,2017,9.633333333333333,0,1,0,1
49.99,2018,12.883333333333333,0,1,0,1
29.99,2017,16.033333333333335,0,1,0,1
29.95,2018,16.366666666666667,0,1,0,1
10.0,2020,16.65,0,1,0,1
100.0,2022,16.733333333333334,0,0,1,1
29.95,2018,16.85,0,1,0,1
19.69,2021,19.55,0,1,0,1
30.0,2019,20.85,0,1,0,1
11.05,2024,21.433333333333334,0,1,0,1
1.63,2019,22.1,0,1,1,1
4.99,2019,22.683333333333334,0,0,1,1
69.0,2020,23.716666666666665,0,1,0,1
69.0,2020,23.783333333333335,0,1,0,1
69.0,2020,23.85,0,1,0,1
2.66,2019,2.033333333333333,1,1,0,1
4.95,2021,2.6333333333333333,1,1,0,1
100.0,2020,15.416666666666666,1,1,1,1
100.0,2020,15.916666666666666,1,1,1,1
29.99,2017,16.283333333333335,1,1,0,1
29.99,2017,17.216666666666665,1,1,0,1
29.95,2017,17.333333333333332,1,1,0,1
29.99,2017,18.633333333333333,1,1,0,1
29.95,2017,18.7,1,1,0,1
29.99,2017,18.916666666666668,1,1,0,1
29.95,2017,18.966666666666665,1,1,0,1
29.99,2017,19.116666666666667,1,1,0,1
